regional;idade_cliente;plan_type;Qnt_abandono;sum_recharge;recharge_frequency;rec_online_10;rec_online_35_b5;rec_online_15;sos_rec_5;rec_online_20_b2;chip_pre_rec_10;rec_online_13;rec_online_50_b8;rec_online_30_b4;rec_online_40_b6;sum_services;services_frequency;inter_avulsa;clube;entretenimento;pct_internet_mensal;prezao_diario;prezao_mensal;prezao_semanal;servicos_operadora;venda
1.0;0.22;1.0;0.06666666666666667;0.28243601059135043;0.19999999999999998;0.0;0.0;0.1111111111111111;0.16666666666666666;0.3793103448275862;0.0;0.0;0.0;0.0;0.0;0.24071532543148266;0.2796420581655481;0.18344519015659955;0.0;0.325;0.0;0.04477611940298507;0.0;0.3076923076923077;0.3611111111111111;0
1.0;0.32;1.0;0.0;0.017652250661959402;0.0;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.018598461218548554;0.006711409395973154;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.02564102564102564;0.0;0
0.125;0.46;1.0;0.0;0.24271844660194175;0.13636363636363635;0.030303030303030304;0.0;0.1111111111111111;0.020833333333333332;0.3448275862068966;0.0;0.0;0.0;0.0;0.0;0.22691619879392805;0.08277404921700222;0.05592841163310962;0.0;0.025;0.0;0.0;0.0;0.3076923076923077;0.0;0
0.375;0.38;1.0;0.0;0.01323918799646955;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011761280931586607;0.006711409395973154;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.02564102564102564;0.0;0
0.25;0.31;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007860262008733625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
1.0;0.52;0.0;0.0;0.01323918799646955;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00230401330838012;0.0022371364653243847;0.0044742729306487695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1.0;0.24;0.0;0.0;0.07060900264783761;0.054545454545454536;0.0;0.0;0.08333333333333333;0.0625;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.052252027448534;0.03803131991051454;0.0;0.0064516129032258064;0.0;0.06666666666666667;0.09701492537313433;0.0;0.07692307692307693;0.0;1
1.0;0.5;1.0;0.06666666666666667;0.0970873786407767;0.03636363636363636;0.0;0.0;0.05555555555555555;0.0;0.034482758620689655;0.0;0.0;0.0;0.16666666666666666;0.0;0.08139737991266376;0.026845637583892617;0.0;0.0;0.0;0.0;0.029850746268656716;0.0;0.23076923076923075;0.0;0
0.375;0.49000000000000005;1.0;0.0;0.1059135039717564;0.09999999999999999;0.12121212121212122;0.0;0.027777777777777776;0.10416666666666666;0.06896551724137931;0.0;0.0;0.0;0.0;0.0;0.056319401122894575;0.029082774049217004;0.017897091722595078;0.0;0.025;0.0;0.0;0.0;0.1282051282051282;0.0;0
0.125;0.28;1.0;0.0;0.10150044130626655;0.02727272727272727;0.0;0.2222222222222222;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.1;0.09681014763984196;0.020134228187919462;0.015659955257270694;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;1
0.625;0.4;1.0;0.0;0.0794351279788173;0.03636363636363636;0.0;0.0;0.05555555555555555;0.0;0.10344827586206896;0.0;0.0;0.0;0.0;0.0;0.07607402786442087;0.03131991051454139;0.013422818791946308;0.0;0.0;0.0;0.029850746268656716;0.0;0.1282051282051282;0.0;1
1.0;0.34;0.3333333333333333;0.0;0.02030008826125331;0.00909090909090909;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.007851944271158243;0.008948545861297539;0.0022371364653243847;0.0;0.0;0.0;0.029850746268656716;0.0;0.0;0.0;0
0.75;0.01;1.0;0.0;0.1235657546337158;0.11818181818181817;0.42424242424242425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11312123102516114;0.040268456375838924;0.013422818791946308;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0
1.0;0.22;1.0;0.0;0.1500441306266549;0.17272727272727273;0.42424242424242425;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.10580993969640257;0.06040268456375839;0.0022371364653243847;0.0;0.0;0.0;0.13432835820895522;0.0;0.23076923076923075;0.0;1
1.0;0.41000000000000003;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008301102100228738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.125;0.27;1.0;0.0;0.04942630185348632;0.03636363636363636;0.0;0.0;0.0;0.041666666666666664;0.034482758620689655;0.0;0.047619047619047616;0.0;0.0;0.0;0.03090871283011021;0.04250559284116331;0.0;0.0;0.0;0.0;0.1417910447761194;0.0;0.02564102564102564;0.0;0
1.0;0.37000000000000005;0.0;0.0;0.088261253309797;0.02727272727272727;0.0;0.0;0.0;0.0;0.06896551724137931;0.0;0.0;0.0;0.16666666666666666;0.0;0.09875649823248075;0.03355704697986577;0.0044742729306487695;0.0;0.0;0.0;0.022388059701492536;0.0;0.28205128205128205;0.0;0
0.875;0.19999999999999998;1.0;0.0;0.02206531332744925;0.00909090909090909;0.0;0.0;0.0;0.020833333333333332;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.013707631524225408;0.011185682326621923;0.008948545861297539;0.0064516129032258064;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.5;0.5;1.0;0.0;0.017652250661959402;0.00909090909090909;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003293824079850281;0.0044742729306487695;0.0;0.012903225806451613;0.0;0.0;0.007462686567164179;0.0;0.0;0.0;0
0.75;0.01;1.0;0.0;0.0529567519858782;0.02727272727272727;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026134331461842377;0.03355704697986577;0.03131991051454139;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.027777777777777776;0
0.75;0.28;1.0;0.0;0.0617828773168579;0.054545454545454536;0.21212121212121213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05815762112705345;0.01342281879194631;0.0;0.0;0.0;0.0;0.0;0.0;0.1794871794871795;0.0;0
0.0;0.33;1.0;0.0;0.15092674315975288;0.10909090909090909;0.24242424242424243;0.1111111111111111;0.05555555555555555;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.14951133291744645;0.05145413870246085;0.022371364653243846;0.0;0.0;0.0;0.0;0.05555555555555555;0.3333333333333333;0.0;0
0.125;0.4;1.0;0.0;0.08384819064430715;0.045454545454545456;0.0;0.0;0.027777777777777776;0.041666666666666664;0.06896551724137931;0.0;0.0;0.0;0.08333333333333333;0.0;0.06775629028904137;0.0447427293064877;0.024608501118568233;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0
0.75;0.30000000000000004;1.0;0.0;0.14563106796116507;0.07272727272727272;0.0;0.0;0.0;0.020833333333333332;0.27586206896551724;0.0;0.0;0.0;0.0;0.0;0.15272197962154294;0.06935123042505592;0.03131991051454139;0.0;0.0;0.0;0.007462686567164179;0.0;0.3846153846153846;0.0;0
0.75;0.37000000000000005;1.0;0.0;0.15357458075904679;0.17272727272727273;0.24242424242424243;0.0;0.027777777777777776;0.16666666666666666;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.10160116448326054;0.08724832214765099;0.013422818791946308;0.01935483870967742;0.0;0.0;0.18656716417910446;0.0;0.15384615384615385;0.0;1
1.0;0.22;1.0;0.0;0.25154457193292146;0.14545454545454545;0.0;0.0;0.027777777777777776;0.020833333333333332;0.3448275862068966;0.0;0.11904761904761904;0.0;0.0;0.0;0.18378872946558536;0.18568232662192394;0.03355704697986577;0.0;0.0;0.0;0.44029850746268656;0.0;0.1282051282051282;0.027777777777777776;1
1.0;0.45;1.0;0.0;0.01323918799646955;0.00909090909090909;0.0;0.0;0.0;0.020833333333333332;0.0;1.0;0.0;0.0;0.0;0.0;0.009948014140153878;0.0044742729306487695;0.0;0.0;0.0;0.0;0.014925373134328358;0.0;0.02564102564102564;0.0;1
1.0;0.36000000000000004;1.0;0.0;0.0529567519858782;0.045454545454545456;0.06060606060606061;0.0;0.0;0.041666666666666664;0.034482758620689655;1.0;0.0;0.0;0.0;0.0;0.04478269910584321;0.03131991051454139;0.0;0.0;0.0;0.0;0.08955223880597014;0.0;0.07692307692307693;0.0;0
1.0;0.42000000000000004;1.0;0.0;0.0529567519858782;0.045454545454545456;0.0;0.0;0.027777777777777776;0.0625;0.034482758620689655;1.0;0.0;0.0;0.0;0.0;0.02507797878976918;0.006711409395973154;0.0;0.0064516129032258064;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0
0.125;0.29000000000000004;1.0;0.0;0.07590467784642542;0.06363636363636363;0.09090909090909091;0.0;0.0;0.041666666666666664;0.034482758620689655;0.0;0.047619047619047616;0.0;0.0;0.0;0.0402828030775629;0.020134228187919462;0.0022371364653243847;0.0064516129032258064;0.0;0.0;0.022388059701492536;0.0;0.10256410256410256;0.027777777777777776;1
0.625;0.44;1.0;0.0;0.035304501323918804;0.00909090909090909;0.0;0.0;0.0;0.0;0.06896551724137931;0.0;0.0;0.0;0.0;0.0;0.03448533998752339;0.0044742729306487695;0.0;0.0;0.0;0.0;0.007462686567164179;0.05555555555555555;0.0;0.0;0
0.375;0.39;0.0;0.0;0.15445719329214475;0.08181818181818182;0.0;0.0;0.1388888888888889;0.0;0.1724137931034483;0.0;0.0;0.0;0.0;0.0;0.15374506134331462;0.03131991051454139;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.2777777777777778;1
0.625;0.01;1.0;0.0;0.017652250661959402;0.0;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.016618839675608232;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.0;0.0;0
0.125;0.24;1.0;0.13333333333333336;0.0970873786407767;0.09999999999999999;0.21212121212121213;0.0;0.0;0.08333333333333333;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.06687461010605114;0.04250559284116331;0.0;0.0;0.0;0.0;0.08208955223880597;0.0;0.15384615384615385;0.0;1
1.0;0.01;0.0;0.0;0.1059135039717564;0.0909090909090909;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10343106674984404;0.029082774049217004;0.011185682326621923;0.0;0.0;0.0;0.0;0.0;0.05128205128205128;0.027777777777777776;0
1.0;0.01;1.0;0.0;0.035304501323918804;0.01818181818181818;0.0;0.0;0.027777777777777776;0.020833333333333332;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.028604699521730087;0.011185682326621923;0.0;0.0;0.0;0.0;0.022388059701492536;0.1111111111111111;0.0;0.027777777777777776;1
0.5;0.01;1.0;0.0;0.035304501323918804;0.02727272727272727;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02773965481389062;0.049217002237136466;0.05145413870246085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1.0;0.01;1.0;0.0;0.0820829655781112;0.03636363636363636;0.0;0.0;0.0;0.0;0.13793103448275862;0.0;0.023809523809523808;0.0;0.0;0.0;0.06567685589519649;0.116331096196868;0.1185682326621924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1.0;0.43000000000000005;1.0;0.0;0.18976169461606354;0.11818181818181817;0.0;0.0;0.3333333333333333;0.020833333333333332;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.17458931170721564;0.040268456375838924;0.0044742729306487695;0.0;0.0;0.0;0.029850746268656716;0.0;0.3333333333333333;0.0;1
0.75;0.18;1.0;0.0;0.0264783759929391;0.01818181818181818;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024063214805572882;0.011185682326621923;0.0;0.0064516129032258064;0.1;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.75;0.26;1.0;0.0;0.0264783759929391;0.01818181818181818;0.030303030303030304;0.0;0.027777777777777776;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.021285090455396134;0.026845637583892617;0.029082774049217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.625;0.51;1.0;0.06666666666666667;0.017652250661959402;0.0;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.017433977957995422;0.0044742729306487695;0.0022371364653243847;0.0;0.0;0.0;0.007462686567164179;0.0;0.02564102564102564;0.0;0
0.625;0.01;1.0;0.0;0.12797881729920565;0.07272727272727272;0.0;0.1111111111111111;0.027777777777777776;0.0625;0.13793103448275862;0.0;0.0;0.0;0.0;0.0;0.11103347889374089;0.06040268456375839;0.03803131991051454;0.0;0.0;0.0;0.0;0.0;0.28205128205128205;0.0;0
0.625;0.31;1.0;0.0;0.1059135039717564;0.045454545454545456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04828446662507798;0.008948545861297539;0.0022371364653243847;0.0064516129032258064;0.0;0.06666666666666667;0.007462686567164179;0.05555555555555555;0.0;0.0;1
0.125;0.33;1.0;0.0;0.0264783759929391;0.00909090909090909;0.030303030303030304;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.013283426907881056;0.0022371364653243847;0.0022371364653243847;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.125;0.34;1.0;0.0;0.0264783759929391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.02526096901642753;0.006711409395973154;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.027777777777777776;1
0.125;0.41000000000000003;0.0;0.0;0.06443071491615181;0.03636363636363636;0.0;0.0;0.05555555555555555;0.0;0.034482758620689655;1.0;0.023809523809523808;0.0;0.0;0.0;0.05999584113121231;0.08053691275167785;0.0;0.0;0.0;0.0;0.26865671641791045;0.0;0.0;0.027777777777777776;1
0.125;0.30000000000000004;1.0;0.0;0.01323918799646955;0.00909090909090909;0.030303030303030304;0.0;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.006645872322728218;0.008948545861297539;0.0;0.0;0.0;0.0;0.022388059701492536;0.0;0.0;0.05555555555555555;0
0.375;0.28;1.0;0.0;0.0264783759929391;0.02727272727272727;0.06060606060606061;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.013241838220004158;0.01342281879194631;0.0;0.0064516129032258064;0.07500000000000001;0.0;0.022388059701492536;0.0;0.0;0.0;0
0.125;0.73;1.0;0.0;0.12797881729920565;0.03636363636363636;0.0;0.2222222222222222;0.027777777777777776;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.1;0.14491994177583697;0.03355704697986577;0.026845637583892617;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0
0.0;0.22999999999999998;1.0;0.0;0.0264783759929391;0.02727272727272727;0.06060606060606061;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.008924932418382199;0.01342281879194631;0.006711409395973154;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0
1.0;0.22;1.0;0.0;0.18093556928508386;0.11818181818181817;0.030303030303030304;0.0;0.3611111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17117072156373467;0.04250559284116331;0.0;0.0;0.125;0.0;0.007462686567164179;0.0;0.3076923076923077;0.0;0
0.875;0.01;1.0;0.06666666666666667;0.0970873786407767;0.06363636363636363;0.06060606060606061;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09233520482428778;0.03803131991051454;0.006711409395973154;0.0;0.0;0.0;0.03731343283582089;0.0;0.2564102564102564;0.0;0
1.0;0.32;1.0;0.0;0.0970873786407767;0.01818181818181818;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.13685173632771885;0.10067114093959731;0.05592841163310962;0.0;0.0;0.0;0.08208955223880597;0.0;0.2564102564102564;0.0;0
0.875;0.47000000000000003;1.0;0.0;0.088261253309797;0.07272727272727272;0.24242424242424243;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.08309419837804116;0.040268456375838924;0.0044742729306487695;0.0;0.2;0.0;0.029850746268656716;0.0;0.1282051282051282;0.0;0
0.875;0.0;1.0;0.06666666666666667;0.3574580759046779;0.19999999999999998;0.0;0.0;0.16666666666666666;0.0625;0.41379310344827586;0.0;0.0;0.0;0.16666666666666666;0.0;0.34853815762112705;0.21252796420581654;0.04474272930648769;0.0;0.9500000000000001;0.0;0.0;0.0;0.5384615384615384;0.41666666666666663;1
0.75;0.34;1.0;0.0;0.02030008826125331;0.00909090909090909;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.013258473695154916;0.008948545861297539;0.0044742729306487695;0.0064516129032258064;0.0;0.0;0.007462686567164179;0.0;0.02564102564102564;0.0;0
1.0;0.01;1.0;0.0;0.0970873786407767;0.0909090909090909;0.06060606060606061;0.0;0.08333333333333333;0.10416666666666666;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.037063838635891036;0.06711409395973153;0.06487695749440715;0.012903225806451613;0.0;0.0;0.0;0.0;0.0;0.0;0
0.375;0.01;1.0;0.0;0.11473962930273611;0.09999999999999999;0.30303030303030304;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11218132667914325;0.024608501118568233;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0
0.125;0.31;1.0;0.0;0.09267431597528686;0.054545454545454536;0.0;0.0;0.19444444444444442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08459970887918486;0.10514541387024608;0.006711409395973154;0.0;0.0;0.0;0.3283582089552239;0.0;0.02564102564102564;0.0;0
0.375;0.43000000000000005;1.0;0.0;0.09267431597528686;0.01818181818181818;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09102100228737782;0.011185682326621923;0.006711409395973154;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0
1.0;0.42000000000000004;1.0;0.0;0.0441306266548985;0.00909090909090909;0.0;0.0;0.0;0.0;0.034482758620689655;0.0;0.0;0.0;0.08333333333333333;0.0;0.06870451237263464;0.08501118568232661;0.07158836689038031;0.0;0.17500000000000002;0.0;0.0;0.0;0.0;0.0;0
0.75;0.54;1.0;0.0;0.057369814651368055;0.03636363636363636;0.0;0.0;0.1111111111111111;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.04318569349137035;0.01342281879194631;0.0;0.0;0.07500000000000001;0.0;0.0;0.0;0.0;0.0;0
0.5;0.01;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008301102100228738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.125;0.34;0.0;0.0;0.035304501323918804;0.02727272727272727;0.030303030303030304;0.0;0.0;0.041666666666666664;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.01039717196922437;0.017897091722595078;0.020134228187919462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1.0;0.31;1.0;0.0;0.24271844660194175;0.17272727272727273;0.0;0.0;0.1111111111111111;0.14583333333333331;0.3103448275862069;0.0;0.0;0.0;0.0;0.0;0.1928966521106259;0.10067114093959731;0.029082774049217;0.0064516129032258064;0.0;0.0;0.1417910447761194;0.0;0.3076923076923077;0.0;1
0.5;0.26;1.0;0.0;0.11915269196822595;0.08181818181818182;0.030303030303030304;0.0;0.05555555555555555;0.0625;0.13793103448275862;0.0;0.0;0.0;0.0;0.0;0.08732792680390933;0.03803131991051454;0.013422818791946308;0.0064516129032258064;0.1;0.0;0.0;0.0;0.1794871794871795;0.0;1
0.75;0.22999999999999998;1.0;0.13333333333333336;0.0617828773168579;0.045454545454545456;0.030303030303030304;0.0;0.08333333333333333;0.020833333333333332;0.0;1.0;0.0;0.0;0.0;0.0;0.050596797671033485;0.03355704697986577;0.0;0.0;0.0;0.0;0.08208955223880597;0.0;0.05128205128205128;0.0;0
0.75;0.44;1.0;0.0;0.14474845542806708;0.10909090909090909;0.0;0.0;0.0;0.10416666666666666;0.1724137931034483;0.0;0.07142857142857142;0.0;0.0;0.0;0.08021626117695986;0.11856823266219238;0.12080536912751677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0.5;0.25;1.0;0.0;0.15445719329214475;0.13636363636363635;0.3939393939393939;0.0;0.0;0.020833333333333332;0.06896551724137931;0.0;0.0;0.0;0.0;0.0;0.047327926803909334;0.017897091722595078;0.0;0.0064516129032258064;0.0;0.0;0.022388059701492536;0.0;0.1282051282051282;0.0;1
1.0;0.0;1.0;0.0;0.017652250661959402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016618839675608232;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.0;0.0;0
1.0;0.35000000000000003;0.0;0.0;0.01323918799646955;0.0;0.0;0.0;0.027777777777777776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003235599916822624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027777777777777776;1
0.375;0.30000000000000004;1.0;0.0;0.08384819064430715;0.045454545454545456;0.06060606060606061;0.0;0.027777777777777776;0.0;0.10344827586206896;0.0;0.0;0.0;0.0;0.0;0.06708255354543563;0.040268456375838924;0.03131991051454139;0.0;0.0;0.0;0.0;0.1111111111111111;0.05128205128205128;0.0;0
0.75;0.30000000000000004;1.0;0.0;0.07413945278022949;0.07272727272727272;0.06060606060606061;0.0;0.0;0.0625;0.0;1.0;0.07142857142857142;0.0;0.0;0.0;0.039750467872738615;0.04250559284116331;0.0;0.0064516129032258064;0.15000000000000002;0.0;0.08955223880597014;0.0;0.0;0.0;1
1.0;0.64;1.0;0.0;0.06619593998234775;0.02727272727272727;0.0;0.0;0.0;0.020833333333333332;0.06896551724137931;0.0;0.0;0.0;0.08333333333333333;0.0;0.05730921189436473;0.017897091722595078;0.0;0.0;0.0;0.0;0.04477611940298507;0.1111111111111111;0.0;0.0;0
0.75;0.29000000000000004;1.0;0.0;0.035304501323918804;0.02727272727272727;0.030303030303030304;0.0;0.0;0.041666666666666664;0.034482758620689655;0.0;0.0;0.0;0.0;0.0;0.020744437512996462;0.008948545861297539;0.0;0.0064516129032258064;0.0;0.0;0.014925373134328358;0.0;0.05128205128205128;0.0;0
1.0;0.45;1.0;0.06666666666666667;0.1235657546337158;0.054545454545454536;0.0;0.0;0.0;0.041666666666666664;0.06896551724137931;0.0;0.0;0.0;0.25;0.0;0.10309003950925348;0.18568232662192394;0.18568232662192394;0.0;0.0;0.0;0.0;0.0;0.0;0.027777777777777776;1
1.0;0.01;1.0;0.0;0.01147396293027361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023809523809523808;0.0;0.0;0.0;0.0008151382823871906;0.0;0.0;0.0064516129032258064;0.0;0.0;0.0;0.0;0.0;0.0;0
0.375;0.01;1.0;0.0;0.04854368932038835;0.03636363636363636;0.0;0.0;0.0;0.0625;0.06896551724137931;0.0;0.0;0.0;0.0;0.0;0.026126013724267;0.04697986577181208;0.04474272930648769;0.012903225806451613;0.0;0.0;0.0;0.0;0.0;0.0;0
0.25;0.54;1.0;0.13333333333333336;0.02206531332744925;0.01818181818181818;0.06060606060606061;0.0;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.020528176336036597;0.03803131991051454;0.017897091722595078;0.0;0.0;0.0;0.05223880597014925;0.0;0.0;0.0;1
0.375;0.01;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008267831149927218;0.008948545861297539;0.0;0.0;0.0;0.0;0.03731343283582089;0.0;0.0;0.0;0
0.125;0.32;1.0;0.0;0.0529567519858782;0.045454545454545456;0.0;0.0;0.08333333333333333;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.019305468912455808;0.026845637583892617;0.0;0.0;0.0;0.0;0.08208955223880597;0.0;0.0;0.05555555555555555;0
1.0;0.35000000000000003;0.0;0.0;0.0264783759929391;0.00909090909090909;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016610521938032856;0.006711409395973154;0.0044742729306487695;0.0;0.0;0.0;0.007462686567164179;0.0;0.02564102564102564;0.0;1
0.625;0.21;1.0;0.0;0.04854368932038835;0.03636363636363636;0.030303030303030304;0.0;0.027777777777777776;0.041666666666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.026949469744229564;0.017897091722595078;0.0022371364653243847;0.0;0.0;0.0;0.05223880597014925;0.0;0.0;0.0;1
0.375;0.01;0.0;0.06666666666666667;0.035304501323918804;0.00909090909090909;0.0;0.0;0.0;0.0;0.06896551724137931;0.0;0.0;0.0;0.0;0.0;0.03324599708879185;0.0022371364653243847;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;1
0.125;0.21;0.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005814098565190268;0.0022371364653243847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
0.375;0.31;1.0;0.0;0.02206531332744925;0.01818181818181818;0.06060606060606061;0.0;0.0;0.020833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.040632148055728845;0.07382550335570469;0.07158836689038031;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0
1.0;0.6;1.0;0.13333333333333336;0.2921447484554281;0.23636363636363636;0.24242424242424243;0.0;0.3055555555555555;0.08333333333333333;0.06896551724137931;0.0;0.047619047619047616;0.0;0.0;0.0;0.2689124558120191;0.19686800894854586;0.049217002237136466;0.01935483870967742;0.025;0.13333333333333333;0.291044776119403;0.0;0.48717948717948717;0.08333333333333333;0
0.375;0.01;1.0;0.0;0.05383936451897617;0.054545454545454536;0.06060606060606061;0.0;0.0;0.0625;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.03406945310875442;0.04697986577181208;0.04697986577181208;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.0;0
0.375;0.01;1.0;0.0;0.06443071491615181;0.054545454545454536;0.030303030303030304;0.0;0.027777777777777776;0.0625;0.034482758620689655;0.0;0.023809523809523808;0.0;0.0;0.0;0.04350176751923477;0.07606263982102908;0.0044742729306487695;0.0;0.0;0.0;0.2462686567164179;0.0;0.0;0.0;1
0.375;0.01;1.0;0.0;0.008826125330979701;0.0;0.030303030303030304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00380120607194843;0.006711409395973154;0.0;0.0;0.0;0.0;0.022388059701492536;0.0;0.0;0.027777777777777776;0
0.375;0.01;0.0;0.0;0.017652250661959402;0.00909090909090909;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00808484092326887;0.01342281879194631;0.015659955257270694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
